review	rating
Bra tillmötesgående	4
Verkar vara objektiva	4
Jättebra och snabb hjälp med jämförelser av försäkringar. Har tagit hjälp av Compriser 4 ggr med att välja annat försäkringsbolag och fått utförlig och proffsigt hjälp varje gång. Och varje gång har jag sparat pengar. Det enda som kan förbättras är att de kunde haft fler bolag i jämförelserapporten, det hade varit ännu bättre.	4
Trevligt och vänligt  bemötande samt intressant och seriös diskussion kring elkonsumtion.	4
Konkreta råd. Personalen är uppdaterade.	4
Snabb och informativ information.Bra beskrivet, och positiv upplevelse.Trevlig Helg.	4
Den information jag fick genom en kontakt var avgörande för val av försäkringar.	4
Trevligt, tydligt och kunnigt bemötande.	4
Rätt bra att få alternativ	4
Jag är nöjd med tjänsten	4
Jag fick snabbt en bra redovisning av alternativen och dessutom ett bättre alternativ än det som först dök upp.	4
Fick ett bra erbjudande. Mycket enkelt.	4
Bra hjälp att navigera i försäkringsdjungeln, med hänsyn inte bara till pris utan även andra faktorer, på ett sätt som jag uppfattar som objektivt.	4
Jag föredrar den tidigare versionen när man fick upp alla elhandlare och inte som nu enbart de 4-5 alternativen med de lägsta priserna.Annars 5 stjärnor	4
Fick bra hjälp med bilförsäkring och snabb återkoppling vid frågor.	4
Uppringd av en levande människa som var påläst på försäkringsvillkoren.	4
Bra förklaringar och bra hjälp att byta försäkringar.	4
En fantastiskt bra ställe om man vill hitta vad som är billigt på de flesta områden som gäller hus, hem mm.	4
Lätt och smidigt att ta ut och sätta in pengar	4
Snabb tillgång till pengarna.Hög avgift varje gång man gör utag/ överföring.	4
Bra behandling	4
Enkelt och snabbt	4
Trevligt bemötande och snabb hjälp.	4
Det går smidig och enkelt	4
Dom funkar väldigt bra	4
Enkelt o snabbt	4
bra hemsida och snabb service	4
Väldigt bra 😊	4
Snabbt utbetalning, man ser direkt ny månadskostnad.	4
Oväntat mänskligt bemötande. Ett företag som förvisso lånar ut med skyhög effektiv ränta (inkl avgifter) men i gengäld också erbjuder kredit, service och transparent o schysst bemötande till den som behöver hantera likviditetskris i budgeten.	4
Det är alltid så enkelt och okomplicerat, när man använder sig av Fairlo på mina sidor 😊	4
Jag får intryck av professionalism och vänligt och välvilligt kundbemötande. Det är ett stort plus. Räntan är kanske lite hög men det vägs upp av vänliga mail och snabba svar.	4
Det gick otroligt fort o smidigt	4
Lätt att gå med i lysa. Överföringar har gått smidigt. Lite otydlig hemsida, svårt att hitta när jag vill se vilka val av investeringar som är gjorda	4
Det är väldigt lätt, lätt att investera, lätt att inte ta egna beslut men ändå kunna spara till barn och framtid. Det enda dåliga är att man inte kan swisha under 1000 kr.	4
Snabbt, översiktligt,  lätt att välja riskprofil	4
Relativt enkelt att komma igång. Överskådligt. Tydliga valmöjligheter.	4
Bättre än bankränta och roligare än "storbolagen"	4
Prisvärt. Dock inga råvaror.	4
Enkelt och smidigt, bäst av allt är att det gett bra avkastning utan att jag själv behövt göra ngt.	4
Bra avkastning jämfört med övriga. Lätthanterlig app.	4
Enkelheten - inte en massa val, utan rakt på sak - så här sparar du.	4
Enkelt och hyggligt bra ränta på insatt	4
Enkelt att hantera	4
Enkel app att använda,och pengarna blir fler.	4
Lätt att placera sina pengar. Enkelt att flytta pengar mellan annan bank och lysa. Fått bra avkastning på de pengar jag placerat hos lysa. Nöjd kund!	4
Enkelt att lägga upp en struktur för ditt sparande i förhållande till ålder och förutsättningar	4
Dem gör sitt jobb avkastningen   är än så länge bra	4
Enkelt och bra.	4
Verkar vara riktigt bra och känns bättre än många andra banker.	4
Helt automatiskt sparande med stor spridning över produkter och marknader. Save & forget!	4
Enkelt. Användarvänligt.	4
När jag väl gick in och fick del av informationen, var det enkelt. Saknade avisering om att betalningen skett.	4
Snabb och smidig utbetalning	4
Bra betallösning, säker!	4
Jätte bra, tog någon dag att få pengarna	4
Det funkade smidigt men att det kostar nästan 100kr för frakt och avgiften för att få den här tjänsten som man inte kunde välja bort, för att skicka upp till 5 kg är dyrt.	4
Smidigt och enkelt	4
Det var väldigt enkelt och smidigt när jag fick utbetalning, så jag rekommenderar Rocker	4
Fungerar alldeles utmärkt	4
Bara att betalning via Swish borde ha kommit se och meddelande på utförd betalning inte att man måste gå in på kontot för att se när betalning kommit	4
Bra info löpande. Kändes tryggt.	4
Det funkade	4
Smidig o bra	4
Allt var transparent i varje steg	4
Lättarbetat bara att följa instruktionerna	4
Trevligt bemötande, snabba tider när det gäller att få operationstid! Dem är väldigt duktiga och vet vad dem pratar om.	4
Alla var jätte trevliga, både han som operera och sjuksköterskan. Eftersom jag har anlag för blodpropp så fick jag en spruta som jag skulle ta varje dag, för att förbygga för att jag inte skulle få blodpropp, men jag tålde inte den så mitt ena bröst svullna upp och blev dubbelt så stort, jag fick åka in och tömma de på plats. Dem var noga och jag fick tid direkt, jag tyckte de var ganska läskigt att tömma på plats med dom var lugna så jag kände mig trygg. Själva oprationsdagen gick bra, de gjorde knappt ont när jag vaknade. Jag är nöjd och de var inte kirurgens fel att jag fick en komplikation för de var för att jag tog den sprutan som skulle förebygga blodpropp.	4
Jag har nyligen genomgått en bröstförminskning, och operationen gjordes för mindre än en vecka sedan. Resultatet är ännu inte helt klart, så jag ger en 4 i betyg för tillfället, men det kan lätt bli en 5 när det slutliga resultatet syns. Jag har dessutom haft en positiv och trygg upplevelse med Ali och alla sjuksköterskor på kliniken. Bemötandet var mycket bra!	4
Bra bemötande. Lyssnar på vad man vill ha.Fint resultat.	4
Jag ville bara tacka de personalen som hjälpte mig med min operation och gav med en undersökning nån/gra månader efter, de hjälpte och gav det jag ville ha. Mvh	4
Informativt, kompetenta. Men vi ingen snabb kontakt när jah skrev mail.	4
Väldigt trevliga och omhändertagande! Kommer definitivt besöka er igen.	4
Fint bemötande från konsultation till återbesök.	4
Fortfarande under läkning men mår bättre än förväntat. Extra stort tack till narkosläkare Börje som lugnade mig och fick mig att känna mig trygg inför op. Tack till sköterska Jessika som lugnade mig vid stor smärta efter op. Tack till shirin för fin stöttning under natten. Sov över på kliniken, det var varmt så fönstret behövde vara öppet, salen ligger mot kraftigt trafikerad väg vilket gjorde natten mer orolig än den redan var. Annars allt bra! Ser fram emot resultatet!	4
Bra bemötande, kunnig personal och väldigt omhändertagande.Är i början av min läkningsprocess, så inväntar slutresultatet 🙂Men so far so god 👍	4
Mycket lugnt bemötande, bra info inför OP.	4
Trevlig, hjälpsam och lunga personal.	4
Proffsigt bemötande. Allt gick snabbt och enkelt utan ”krusiduller” Helt enligt min smak.	4
Jag opererades för ett bröstlyft på min lilla byst i måndags på Estetikcentrum i Malmö av Torbjörn Söderström.Allt kändes så lugnt och normalt, jag blev väl omhändertagen och mycket trevligt bemött, jag får möjligheten att få alla mina frågor besvarade och känner att jag blir tagen på allvar, vilket är viktigt för mig!Torbjörn är både lugnande och lyhörd för mina personliga önskemål, och jag känner att jag kan lita på honom.Det ser och känns hittills väldigt bra ut och gör inte ens ont 🙂	4
Fint omhändertagande från all personal. Man får en speciell kontaktperson man kan vända sig till med frågor och funderingar, och journummer man kan ringa om något inträffar. Jag blev supernöjd med min ögonlocksoperation!	4
Tack för ett bra bemötande och en fin behandling när jag gjorde min bukplastik hos er. / Ingrid	4
Jag blev väldigt väl omhändertagen från första stunden genom hela operationsdagen. Alla som arbetade var väldigt trygga och kunniga.	4
Väldigt varmt omhändertagande från första kontakt och en super service på operationsdagen och där efter. Bara positiv att säga.	4
Jag var väldigt nöjd med mitt förra tandläkarbesök hos Estetikcentrum i Malmö, jag kan varmt rekommendera dem	4
Vid 2 tillfällen 2 olika behandlingar, har jag blivit avbokad, blivit ombedd att återkoppla för ny tid via mail eller telefon. Jag valde att återkoppla via mail. Väntade 1 vecka på svar om ny tid som aldrig kom. Ringde då upp och blev oproffsigt bemött och ifrågasatt. Ta bättre hand om era kunder, jag väljer annan klinink.Nu någon dag senare har han blivit kontaktad av kliniken som bett om ursäkt, bra att man inte lägger sig platt som företag utan visar på att det finns ett genuint servicetänk och vilja att bemöta kritik och därmed bli bättre.	4
Jag är väldigt nöjd med mina upplevelser hos Naprapatiska Institutet. Sebastian var till stor hjälp med att identifiera problem med min rörlighet kopplade till ryggproblemen och gav effektiv behandling som lindrade mina smärtor. Jonas är fantastiskt kunnig och har hjälpt mig bygga upp styrka och stabilitet efter många års inaktivitet – idag mår jag bättre än jag gjort på länge. Emma var även otroligt professionell och gav mig värdefulla råd. Rekommenderar verkligen till alla som behöver hjälp med rehab eller smärtbehandling. Tack för den fina vården! 4/5.	4
Främst att det fanns tid när jag behövde det. Sedan bra bemötande av personalen.	4
Bra upplevelse. Väl omhändertagen.	4
Jag vet att det är mycket prat första gången men den information hade kunnats göras digitalt eller genom telefon. Så mötet kunde ha fokuserats på kroppen och inte varför det har varit så	4
Proffsigt bemötande och bra analys av min åkomma. Samma analys gav en läkare jag besökte en tid efteråt.	4
Mycket trevligt och professionellt bemötande. Har inte blivit bättre i kroppen än men det tar kanske tid. Ser fram emot nästa besök.	4
Vänlig och kompetent personal med bra bemötande. Priserna är dock ganska höga, vilket kan påverka frekvensen av besök. Totalt sett en bra upplevelse.	4
Här kommer mitt omdöme	4
Soner är mycket trevligt, kompetent och humoristisk. Det enda negativa är det höga priset. En riktigt behandling på några gånger blir mycket kostsam. Med vänlig hälsning, Anders Brandell	4
Äntligen hjälp med min vänstra arm. Bra egna rörelser att göra. Hade velat ha lite mer massage men på det hela taget långsiktig hjälp.	4
Fick snabbt en tid och ett bra bemötande av naprapaten samt förtroende.	4
Har fått jättebra hjälp	4
Snabbt och hjälpsamt bemötande. Tyvärr bara råd för ett par bokningar för det akuta, borde gå några gånger till.	4
Fint bemötande, så tacksam över att bli hjälpt med värkande  nacke/ bröstrygg!	4
Ett bra bemötande Seriös, lugn, kunnig.	4
Bra naprapat	4
Jag kände mig väl omhändertagen och lyssnad på.Jag förväntar mig att mina besvär ska lindras och bli bättre, men det är för tidigt att uttala mig om i dagsläget.	4
En Seriös naprapat som använder en liten mjukare metod. Med tryck behandling, man slipper ta av sig kläderna. Min nacke blev jätte bra, och fick bra tips för att träna bröstryggen.	4
Bra omfattning av prover. Homocystein saknades. Inte lyckats skriva ut omdömet. Softare upplägget kan förbättras.	4
Mycket proffsiga provtagare. Snabba svar.Intervallet för Feritin är dock felaktigt och visar på en klar brist, enligt specialistläkare.	4
Snabb behandling och omfattande utlåtande.	4
